,lat,lon
1626,48.84466,2.37338
2077,48.84443,2.37326
8257,48.84459,2.37351
2285,48.84447,2.37332
10704,48.84453,2.37321
4965,48.84462,2.37344
5921,48.84437,2.37319
7205,48.84458,2.37368
7394,48.84458,2.37368
7181,48.84441,2.37344
9798,48.84459,2.3730900000000004
5055,48.84462,2.37344
11034,48.8444,2.37331
3944,48.84476,2.37345
6579,48.8444,2.37314
10288,48.8446,2.37321
4747,48.8446,2.37363
8516,48.84451,2.37366
8089,48.84447,2.37361
8221,48.84447,2.37361
7113,48.84441,2.37344
10408,48.84472,2.37326
9896,48.84459,2.3730900000000004
6652,48.8444,2.37314
8764,48.8447,2.37344
7253,48.84458,2.37368
7054,48.84441,2.37344
9681,48.84443,2.37355
6105,48.84434,2.37342
7850,48.84456,2.37357
5136,48.84446,2.3732
2345,48.84447,2.37332
6321,48.84462,2.37332
5094,48.84462,2.37344
1153,48.84463,2.37315
7642,48.84437,2.37337
8426,48.84459,2.37351
1800,48.84465,2.37326
6,48.84473,2.37338
11011,48.8444,2.37331
4627,48.84458,2.37326
6288,48.84434,2.37342
3063,48.844440000000006,2.37338
6739,48.8444,2.37314
10793,48.84453,2.37321
1161,48.84463,2.37315
4233,48.84476,2.37332
8793,48.8447,2.37344
5784,48.84463,2.37358
7231,48.84458,2.37368
3054,48.844440000000006,2.37338
9792,48.84459,2.3730900000000004
10269,48.8446,2.37321
3883,48.84476,2.37345
5443,48.84452,2.37351
1438,48.84468,2.37321
6106,48.84434,2.37342
4479,48.84458,2.37326
1413,48.84468,2.37321
7362,48.84458,2.37368
7198,48.84441,2.37344
4156,48.84476,2.37332
9743,48.84443,2.37355
2108,48.84443,2.37326
6010,48.84437,2.37319
5385,48.84452,2.37351
1290,48.84463,2.37315
1605,48.84466,2.37338
7411,48.84454,2.3736200000000003
9604,48.84443,2.37355
1081,48.84454,2.37333
4310,48.8445,2.37356
5632,48.84456,2.37372
70,48.84473,2.37338
9624,48.84443,2.37355
5183,48.84446,2.3732
10913,48.8444,2.37331
953,48.84454,2.37333
8883,48.8447,2.37344
5990,48.84437,2.37319
10954,48.8444,2.37331
6603,48.8444,2.37314
2139,48.84443,2.37326
3614,48.844640000000005,2.3736900000000003
5159,48.84446,2.3732
2913,48.84438,2.3734900000000003
9712,48.84443,2.37355
8862,48.8447,2.37344
5135,48.84446,2.3732
7999,48.84456,2.37357
2615,48.84451,2.37339
6612,48.8444,2.37314
3262,48.84448,2.37345
9873,48.84459,2.3730900000000004
1138,48.84454,2.37333
6485,48.84462,2.37332
3281,48.84448,2.37345
3757,48.844640000000005,2.3736900000000003
4637,48.84458,2.37326
2716,48.84451,2.37339
8474,48.84451,2.37366
9549,48.8447,2.37357
2851,48.84438,2.3734900000000003
10203,48.8446,2.37321
10859,48.8444,2.37331
3437,48.84473,2.37351
10674,48.84453,2.37321
9380,48.8447,2.37357
3445,48.84473,2.37351
5845,48.84463,2.37358
4474,48.84458,2.37326
6012,48.84437,2.37319
7958,48.84456,2.37357
5711,48.84463,2.37358
6837,48.84456,2.37315
3364,48.84448,2.37345
2172,48.84447,2.37332
2368,48.84447,2.37332
10731,48.84453,2.37321
6357,48.84462,2.37332
7562,48.84454,2.3736200000000003
8105,48.84447,2.37361
2310,48.84447,2.37332
5421,48.84452,2.37351
5979,48.84437,2.37319
5629,48.84456,2.37372
10801,48.8444,2.37331
10451,48.84472,2.37326
9227,48.84466,2.37351
10492,48.84472,2.37326
2429,48.84451,2.37326
2298,48.84447,2.37332
8122,48.84447,2.37361
9713,48.84443,2.37355
8690,48.84451,2.37366
1119,48.84454,2.37333
3164,48.844440000000006,2.37338
6305,48.84462,2.37332
10894,48.8444,2.37331
6415,48.84462,2.37332
7868,48.84456,2.37357
4016,48.84476,2.37345
8783,48.8447,2.37344
2642,48.84451,2.37339
5076,48.84462,2.37344
2102,48.84443,2.37326
3874,48.84476,2.37345
267,48.84446,2.3735
5496,48.84452,2.37351
4750,48.8446,2.37363
4244,48.84476,2.37332
9434,48.8447,2.37357
3768,48.844640000000005,2.3736900000000003
8998,48.84473,2.37318
194,48.84473,2.37338
2377,48.84447,2.37332
8975,48.84473,2.37318
10391,48.8446,2.37321
5140,48.84446,2.3732
9414,48.8447,2.37357
978,48.84454,2.37333
1705,48.84466,2.37338
10782,48.84453,2.37321
2348,48.84447,2.37332
4898,48.84462,2.37344
3611,48.844640000000005,2.3736900000000003
3628,48.844640000000005,2.3736900000000003
1369,48.84468,2.37321
10424,48.84472,2.37326
7022,48.84441,2.37344
3691,48.844640000000005,2.3736900000000003
9834,48.84459,2.3730900000000004
6596,48.8444,2.37314
2811,48.84438,2.3734900000000003
6223,48.84434,2.37342
474,48.84462,2.37374
5313,48.84452,2.37351
3619,48.844640000000005,2.3736900000000003
6912,48.84456,2.37315
4668,48.8446,2.37363
4131,48.84476,2.37332
5253,48.84446,2.3732
10412,48.84472,2.37326
5980,48.84437,2.37319
8732,48.8447,2.37344
880,48.84469,2.37332
2829,48.84438,2.3734900000000003
4525,48.84458,2.37326
2911,48.84438,2.3734900000000003
2926,48.84438,2.3734900000000003
6378,48.84462,2.37332
3838,48.844640000000005,2.3736900000000003
10180,48.84467,2.37363
4318,48.8445,2.37356
3791,48.844640000000005,2.3736900000000003
4869,48.84462,2.37344
7417,48.84454,2.3736200000000003
9108,48.84473,2.37318
1752,48.84465,2.37326
6313,48.84462,2.37332
9888,48.84459,2.3730900000000004
2047,48.84443,2.37326
10156,48.84467,2.37363
10083,48.84467,2.37363
3865,48.84476,2.37345
6960,48.84441,2.37344
7402,48.84454,2.3736200000000003
8309,48.84459,2.37351
5110,48.84446,2.3732
7654,48.84437,2.37337
10013,48.84467,2.37363
1555,48.84466,2.37338
2067,48.84443,2.37326
3830,48.844640000000005,2.3736900000000003
2644,48.84451,2.37339
2011,48.84443,2.37326
7618,48.84437,2.37337
4809,48.8446,2.37363
6969,48.84441,2.37344
7261,48.84458,2.37368
5303,48.84452,2.37351
5686,48.84456,2.37372
917,48.84454,2.37333
5654,48.84456,2.37372
10009,48.84467,2.37363
10046,48.84467,2.37363
3536,48.84473,2.37351
5243,48.84446,2.3732
3173,48.844440000000006,2.37338
7591,48.84454,2.3736200000000003
3319,48.84448,2.37345
10679,48.84453,2.37321
2038,48.84443,2.37326
557,48.84462,2.37374
10678,48.84453,2.37321
8130,48.84447,2.37361
6888,48.84456,2.37315
991,48.84454,2.37333
6672,48.8444,2.37314
2870,48.84438,2.3734900000000003
7755,48.84437,2.37337
6900,48.84456,2.37315
1889,48.84465,2.37326
5231,48.84446,2.3732
470,48.84462,2.37374
5977,48.84437,2.37319
1642,48.84466,2.37338
6646,48.8444,2.37314
10712,48.84453,2.37321
5035,48.84462,2.37344
1814,48.84465,2.37326
6455,48.84462,2.37332
10281,48.8446,2.37321
7015,48.84441,2.37344
10630,48.84453,2.37321
3394,48.84448,2.37345
9666,48.84443,2.37355
6157,48.84434,2.37342
7611,48.84437,2.37337
418,48.84462,2.37374
7603,48.84437,2.37337
7966,48.84456,2.37357
9195,48.84466,2.37351
8920,48.84473,2.37318
984,48.84454,2.37333
6050,48.84437,2.37319
2823,48.84438,2.3734900000000003
4328,48.8445,2.37356
7166,48.84441,2.37344
9366,48.8447,2.37357
9581,48.84443,2.37355
287,48.84446,2.3735
723,48.84469,2.37332
4068,48.84476,2.37332
6717,48.8444,2.37314
9042,48.84473,2.37318
875,48.84469,2.37332
3651,48.844640000000005,2.3736900000000003
9143,48.84473,2.37318
6444,48.84462,2.37332
4183,48.84476,2.37332
327,48.84446,2.3735
7854,48.84456,2.37357
9362,48.8447,2.37357
8858,48.8447,2.37344
6123,48.84434,2.37342
1038,48.84454,2.37333
912,48.84454,2.37333
7045,48.84441,2.37344
6131,48.84434,2.37342
8449,48.84459,2.37351
11045,48.8444,2.37331
1463,48.84468,2.37321
6580,48.8444,2.37314
559,48.84462,2.37374
4234,48.84476,2.37332
10392,48.8446,2.37321
2078,48.84443,2.37326
4101,48.84476,2.37332
3585,48.84473,2.37351
10287,48.8446,2.37321
1517,48.84468,2.37321
6638,48.8444,2.37314
10296,48.8446,2.37321
9817,48.84459,2.3730900000000004
5567,48.84456,2.37372
4975,48.84462,2.37344
3631,48.844640000000005,2.3736900000000003
2372,48.84447,2.37332
10692,48.84453,2.37321
4185,48.84476,2.37332
4792,48.8446,2.37363
1865,48.84465,2.37326
10249,48.8446,2.37321
5356,48.84452,2.37351
1050,48.84454,2.37333
10651,48.84453,2.37321
3403,48.84473,2.37351
900,48.84454,2.37333
5591,48.84456,2.37372
7439,48.84454,2.3736200000000003
7350,48.84458,2.37368
10636,48.84453,2.37321
4291,48.8445,2.37356
2242,48.84447,2.37332
290,48.84446,2.3735
4730,48.8446,2.37363
7855,48.84456,2.37357
8138,48.84447,2.37361
5392,48.84452,2.37351
3126,48.844440000000006,2.37338
5946,48.84437,2.37319
8870,48.8447,2.37344
4866,48.84462,2.37344
7920,48.84456,2.37357
10867,48.8444,2.37331
2566,48.84451,2.37326
3566,48.84473,2.37351
413,48.84462,2.37374
1647,48.84466,2.37338
4678,48.8446,2.37363
2650,48.84451,2.37339
5063,48.84462,2.37344
5721,48.84463,2.37358
11041,48.8444,2.37331
8927,48.84473,2.37318
10154,48.84467,2.37363
1331,48.84463,2.37315
7035,48.84441,2.37344
9170,48.84466,2.37351
9417,48.8447,2.37357
10548,48.84472,2.37326
4013,48.84476,2.37345
5636,48.84456,2.37372
6193,48.84434,2.37342
3616,48.844640000000005,2.3736900000000003
8485,48.84451,2.37366
2907,48.84438,2.3734900000000003
5218,48.84446,2.3732
9566,48.84443,2.37355
227,48.84446,2.3735
3112,48.844440000000006,2.37338
3837,48.844640000000005,2.3736900000000003
6586,48.8444,2.37314
2682,48.84451,2.37339
7313,48.84458,2.37368
9125,48.84473,2.37318
2795,48.84451,2.37339
10976,48.8444,2.37331
1721,48.84466,2.37338
191,48.84473,2.37338
6591,48.8444,2.37314
4626,48.84458,2.37326
9908,48.84459,2.3730900000000004
8688,48.84451,2.37366
5097,48.84462,2.37344
4387,48.8445,2.37356
8001,48.84456,2.37357
6631,48.8444,2.37314
8613,48.84451,2.37366
2655,48.84451,2.37339
7290,48.84458,2.37368
7636,48.84437,2.37337
10696,48.84453,2.37321
6946,48.84456,2.37315
8875,48.8447,2.37344
7979,48.84456,2.37357
4582,48.84458,2.37326
6422,48.84462,2.37332
6608,48.8444,2.37314
9340,48.84466,2.37351
5542,48.84456,2.37372
10450,48.84472,2.37326
9903,48.84459,2.3730900000000004
8057,48.84447,2.37361
2039,48.84443,2.37326
2635,48.84451,2.37339
10301,48.8446,2.37321
5333,48.84452,2.37351
6111,48.84434,2.37342
9273,48.84466,2.37351
3208,48.84448,2.37345
840,48.84469,2.37332
2789,48.84451,2.37339
6303,48.84462,2.37332
3413,48.84473,2.37351
2843,48.84438,2.3734900000000003
3790,48.844640000000005,2.3736900000000003
1922,48.84465,2.37326
34,48.84473,2.37338
10454,48.84472,2.37326
2484,48.84451,2.37326
5518,48.84456,2.37372
1431,48.84468,2.37321
3879,48.84476,2.37345
3517,48.84473,2.37351
10378,48.8446,2.37321
1481,48.84468,2.37321
1216,48.84463,2.37315
9770,48.84459,2.3730900000000004
1246,48.84463,2.37315
5943,48.84437,2.37319
3098,48.844440000000006,2.37338
345,48.84446,2.3735
6129,48.84434,2.37342
10245,48.8446,2.37321
10094,48.84467,2.37363
7841,48.84456,2.37357
9650,48.84443,2.37355
10435,48.84472,2.37326
6614,48.8444,2.37314
9415,48.8447,2.37357
6285,48.84434,2.37342
7442,48.84454,2.3736200000000003
7237,48.84458,2.37368
826,48.84469,2.37332
7212,48.84458,2.37368
4833,48.8446,2.37363
8533,48.84451,2.37366
10343,48.8446,2.37321
1960,48.84443,2.37326
4220,48.84476,2.37332
9215,48.84466,2.37351
5226,48.84446,2.3732
6999,48.84441,2.37344
7872,48.84456,2.37357
8612,48.84451,2.37366
9583,48.84443,2.37355
3013,48.844440000000006,2.37338
2815,48.84438,2.3734900000000003
3829,48.844640000000005,2.3736900000000003
2399,48.84447,2.37332
5961,48.84437,2.37319
10130,48.84467,2.37363
4521,48.84458,2.37326
4892,48.84462,2.37344
607,48.84462,2.37374
7220,48.84458,2.37368
5625,48.84456,2.37372
2056,48.84443,2.37326
10358,48.8446,2.37321
9028,48.84473,2.37318
7341,48.84458,2.37368
3143,48.844440000000006,2.37338
4673,48.8446,2.37363
4795,48.8446,2.37363
3171,48.844440000000006,2.37338
1735,48.84466,2.37338
7525,48.84454,2.3736200000000003
8514,48.84451,2.37366
2401,48.84451,2.37326
8124,48.84447,2.37361
6775,48.84456,2.37315
3365,48.84448,2.37345
3572,48.84473,2.37351
8597,48.84451,2.37366
10315,48.8446,2.37321
3136,48.844440000000006,2.37338
7693,48.84437,2.37337
7709,48.84437,2.37337
9062,48.84473,2.37318
2645,48.84451,2.37339
10940,48.8444,2.37331
1120,48.84454,2.37333
1636,48.84466,2.37338
1668,48.84466,2.37338
6651,48.8444,2.37314
3022,48.844440000000006,2.37338
8671,48.84451,2.37366
7957,48.84456,2.37357
1891,48.84465,2.37326
4249,48.84476,2.37332
10653,48.84453,2.37321
3809,48.844640000000005,2.3736900000000003
10844,48.8444,2.37331
4117,48.84476,2.37332
10881,48.8444,2.37331
5367,48.84452,2.37351
6503,48.8444,2.37314
9179,48.84466,2.37351
10807,48.8444,2.37331
10619,48.84453,2.37321
6045,48.84437,2.37319
346,48.84446,2.3735
7811,48.84456,2.37357
7145,48.84441,2.37344
2232,48.84447,2.37332
5566,48.84456,2.37372
8852,48.8447,2.37344
690,48.84469,2.37332
9279,48.84466,2.37351
6436,48.84462,2.37332
2653,48.84451,2.37339
6913,48.84456,2.37315
500,48.84462,2.37374
5384,48.84452,2.37351
8916,48.84473,2.37318
4172,48.84476,2.37332
751,48.84469,2.37332
5406,48.84452,2.37351
7727,48.84437,2.37337
1952,48.84443,2.37326
1008,48.84454,2.37333
6800,48.84456,2.37315
3756,48.844640000000005,2.3736900000000003
4568,48.84458,2.37326
10686,48.84453,2.37321
8066,48.84447,2.37361
4157,48.84476,2.37332
9017,48.84473,2.37318
2303,48.84447,2.37332
2460,48.84451,2.37326
710,48.84469,2.37332
9213,48.84466,2.37351
74,48.84473,2.37338
5408,48.84452,2.37351
4535,48.84458,2.37326
2311,48.84447,2.37332
1760,48.84465,2.37326
9813,48.84459,2.3730900000000004
9678,48.84443,2.37355
8471,48.84451,2.37366
1129,48.84454,2.37333
8627,48.84451,2.37366
9676,48.84443,2.37355
3610,48.844640000000005,2.3736900000000003
5284,48.84446,2.3732
2333,48.84447,2.37332
8003,48.84456,2.37357
10105,48.84467,2.37363
6274,48.84434,2.37342
6698,48.8444,2.37314
10921,48.8444,2.37331
7715,48.84437,2.37337
1318,48.84463,2.37315
7819,48.84456,2.37357
2407,48.84451,2.37326
9337,48.84466,2.37351
1187,48.84463,2.37315
2194,48.84447,2.37332
3476,48.84473,2.37351
4302,48.8445,2.37356
9696,48.84443,2.37355
3615,48.844640000000005,2.3736900000000003
5742,48.84463,2.37358
8435,48.84459,2.37351
4481,48.84458,2.37326
8434,48.84459,2.37351
6627,48.8444,2.37314
8953,48.84473,2.37318
9633,48.84443,2.37355
2259,48.84447,2.37332
240,48.84446,2.3735
7134,48.84441,2.37344
8330,48.84459,2.37351
698,48.84469,2.37332
9679,48.84443,2.37355
142,48.84473,2.37338
4588,48.84458,2.37326
8253,48.84459,2.37351
2115,48.84443,2.37326
6252,48.84434,2.37342
8062,48.84447,2.37361
8557,48.84451,2.37366
10015,48.84467,2.37363
3287,48.84448,2.37345
2924,48.84438,2.3734900000000003
5561,48.84456,2.37372
6848,48.84456,2.37315
3189,48.844440000000006,2.37338
6907,48.84456,2.37315
899,48.84469,2.37332
10337,48.8446,2.37321
6316,48.84462,2.37332
252,48.84446,2.3735
9543,48.8447,2.37357
1839,48.84465,2.37326
718,48.84469,2.37332
5925,48.84437,2.37319
8282,48.84459,2.37351
9099,48.84473,2.37318
2355,48.84447,2.37332
4993,48.84462,2.37344
2122,48.84443,2.37326
911,48.84454,2.37333
9534,48.8447,2.37357
4834,48.8446,2.37363
2728,48.84451,2.37339
806,48.84469,2.37332
8788,48.8447,2.37344
4852,48.84462,2.37344
5811,48.84463,2.37358
6768,48.84456,2.37315
10376,48.8446,2.37321
7488,48.84454,2.3736200000000003
1843,48.84465,2.37326
4896,48.84462,2.37344
7978,48.84456,2.37357
2491,48.84451,2.37326
6688,48.8444,2.37314
731,48.84469,2.37332
8320,48.84459,2.37351
11026,48.8444,2.37331
8963,48.84473,2.37318
3119,48.844440000000006,2.37338
3807,48.844640000000005,2.3736900000000003
695,48.84469,2.37332
7264,48.84458,2.37368
862,48.84469,2.37332
1078,48.84454,2.37333
7544,48.84454,2.3736200000000003
2314,48.84447,2.37332
4695,48.8446,2.37363
8669,48.84451,2.37366
10166,48.84467,2.37363
9067,48.84473,2.37318
1875,48.84465,2.37326
3700,48.844640000000005,2.3736900000000003
7099,48.84441,2.37344
1202,48.84463,2.37315
820,48.84469,2.37332
6593,48.8444,2.37314
10569,48.84472,2.37326
8513,48.84451,2.37366
1504,48.84468,2.37321
2393,48.84447,2.37332
2884,48.84438,2.3734900000000003
9320,48.84466,2.37351
113,48.84473,2.37338
7649,48.84437,2.37337
7389,48.84458,2.37368
4601,48.84458,2.37326
9795,48.84459,2.3730900000000004
10587,48.84472,2.37326
6658,48.8444,2.37314
7675,48.84437,2.37337
7723,48.84437,2.37337
6891,48.84456,2.37315
5124,48.84446,2.3732
10276,48.8446,2.37321
9856,48.84459,2.3730900000000004
2243,48.84447,2.37332
774,48.84469,2.37332
6139,48.84434,2.37342
2063,48.84443,2.37326
2834,48.84438,2.3734900000000003
3324,48.84448,2.37345
6839,48.84456,2.37315
5216,48.84446,2.3732
3853,48.84476,2.37345
4532,48.84458,2.37326
2590,48.84451,2.37326
2455,48.84451,2.37326
3286,48.84448,2.37345
1531,48.84468,2.37321
5490,48.84452,2.37351
12,48.84473,2.37338
1564,48.84466,2.37338
6254,48.84434,2.37342
3554,48.84473,2.37351
1982,48.84443,2.37326
6095,48.84437,2.37319
7503,48.84454,2.3736200000000003
1867,48.84465,2.37326
3305,48.84448,2.37345
3539,48.84473,2.37351
7196,48.84441,2.37344
7249,48.84458,2.37368
10445,48.84472,2.37326
959,48.84454,2.37333
5083,48.84462,2.37344
10939,48.8444,2.37331
10604,48.84453,2.37321
2756,48.84451,2.37339
2420,48.84451,2.37326
8097,48.84447,2.37361
10542,48.84472,2.37326
88,48.84473,2.37338
7823,48.84456,2.37357
1650,48.84466,2.37338
5034,48.84462,2.37344
10724,48.84453,2.37321
1983,48.84443,2.37326
3643,48.844640000000005,2.3736900000000003
4902,48.84462,2.37344
9718,48.84443,2.37355
5634,48.84456,2.37372
10181,48.84467,2.37363
678,48.84469,2.37332
9571,48.84443,2.37355
1160,48.84463,2.37315
6456,48.84462,2.37332
5093,48.84462,2.37344
954,48.84454,2.37333
9032,48.84473,2.37318
47,48.84473,2.37338
10320,48.8446,2.37321
4222,48.84476,2.37332
3678,48.844640000000005,2.3736900000000003
6529,48.8444,2.37314
4275,48.8445,2.37356
7235,48.84458,2.37368
3586,48.84473,2.37351
1520,48.84468,2.37321
7455,48.84454,2.3736200000000003
4764,48.8446,2.37363
5022,48.84462,2.37344
4102,48.84476,2.37332
9183,48.84466,2.37351
2548,48.84451,2.37326
8457,48.84451,2.37366
7624,48.84437,2.37337
8801,48.8447,2.37344
5957,48.84437,2.37319
10570,48.84472,2.37326
8,48.84473,2.37338
4667,48.8446,2.37363
8594,48.84451,2.37366
2565,48.84451,2.37326
1702,48.84466,2.37338
198,48.84473,2.37338
2346,48.84447,2.37332
517,48.84462,2.37374
6645,48.8444,2.37314
5342,48.84452,2.37351
10080,48.84467,2.37363
993,48.84454,2.37333
2334,48.84447,2.37332
4945,48.84462,2.37344
8995,48.84473,2.37318
6712,48.8444,2.37314
2433,48.84451,2.37326
2542,48.84451,2.37326
5706,48.84463,2.37358
3605,48.844640000000005,2.3736900000000003
5838,48.84463,2.37358
2719,48.84451,2.37339
1390,48.84468,2.37321
2190,48.84447,2.37332
4513,48.84458,2.37326
1518,48.84468,2.37321
10652,48.84453,2.37321
10185,48.84467,2.37363
225,48.84446,2.3735
10048,48.84467,2.37363
4031,48.84476,2.37345
6795,48.84456,2.37315
8909,48.84473,2.37318
6452,48.84462,2.37332
371,48.84446,2.3735
4395,48.8445,2.37356
9548,48.8447,2.37357
2723,48.84451,2.37339
4498,48.84458,2.37326
3217,48.84448,2.37345
3957,48.84476,2.37345
4035,48.84476,2.37345
9640,48.84443,2.37355
6474,48.84462,2.37332
414,48.84462,2.37374
3440,48.84473,2.37351
6418,48.84462,2.37332
1784,48.84465,2.37326
6988,48.84441,2.37344
7247,48.84458,2.37368
6904,48.84456,2.37315
1196,48.84463,2.37315
69,48.84473,2.37338
4164,48.84476,2.37332
4316,48.8445,2.37356
6125,48.84434,2.37342
8495,48.84451,2.37366
364,48.84446,2.3735
8340,48.84459,2.37351
6734,48.8444,2.37314
411,48.84462,2.37374
4435,48.8445,2.37356
5894,48.84463,2.37358
10404,48.84472,2.37326
9221,48.84466,2.37351
9727,48.84443,2.37355
3233,48.84448,2.37345
130,48.84473,2.37338
302,48.84446,2.3735
2866,48.84438,2.3734900000000003
6794,48.84456,2.37315
10666,48.84453,2.37321
8224,48.84447,2.37361
6983,48.84441,2.37344
4204,48.84476,2.37332
235,48.84446,2.3735
8242,48.84447,2.37361
2340,48.84447,2.37332
1232,48.84463,2.37315
4341,48.8445,2.37356
4282,48.8445,2.37356
4958,48.84462,2.37344
7779,48.84437,2.37337
10900,48.8444,2.37331
6718,48.8444,2.37314
4319,48.8445,2.37356
9035,48.84473,2.37318
10357,48.8446,2.37321
1370,48.84468,2.37321
3937,48.84476,2.37345
8204,48.84447,2.37361
730,48.84469,2.37332
4651,48.8446,2.37363
340,48.84446,2.3735
7810,48.84456,2.37357
10232,48.8446,2.37321
8497,48.84451,2.37366
3231,48.84448,2.37345
6059,48.84437,2.37319
6762,48.84456,2.37315
10856,48.8444,2.37331
8119,48.84447,2.37361
2657,48.84451,2.37339
6210,48.84434,2.37342
910,48.84454,2.37333
2396,48.84447,2.37332
2526,48.84451,2.37326
6406,48.84462,2.37332
1881,48.84465,2.37326
3522,48.84473,2.37351
8278,48.84459,2.37351
7038,48.84441,2.37344
3251,48.84448,2.37345
6450,48.84462,2.37332
1377,48.84468,2.37321
2938,48.84438,2.3734900000000003
4009,48.84476,2.37345
1173,48.84463,2.37315
7064,48.84441,2.37344
1027,48.84454,2.37333
1310,48.84463,2.37315
560,48.84462,2.37374
2171,48.84447,2.37332
10761,48.84453,2.37321
7657,48.84437,2.37337
7801,48.84456,2.37357
443,48.84462,2.37374
9484,48.8447,2.37357
84,48.84473,2.37338
9559,48.84443,2.37355
10228,48.8446,2.37321
9163,48.84466,2.37351
9787,48.84459,2.3730900000000004
7523,48.84454,2.3736200000000003
2812,48.84438,2.3734900000000003
8891,48.8447,2.37344
10937,48.8444,2.37331
7923,48.84456,2.37357
1974,48.84443,2.37326
2833,48.84438,2.3734900000000003
4663,48.8446,2.37363
1209,48.84463,2.37315
2887,48.84438,2.3734900000000003
9095,48.84473,2.37318
8011,48.84456,2.37357
9927,48.84459,2.3730900000000004
9090,48.84473,2.37318
1975,48.84443,2.37326
7289,48.84458,2.37368
7243,48.84458,2.37368
3909,48.84476,2.37345
534,48.84462,2.37374
5805,48.84463,2.37358
4635,48.84458,2.37326
5014,48.84462,2.37344
11037,48.8444,2.37331
1133,48.84454,2.37333
1551,48.84466,2.37338
6399,48.84462,2.37332
6751,48.84456,2.37315
5989,48.84437,2.37319
9071,48.84473,2.37318
9819,48.84459,2.3730900000000004
269,48.84446,2.3735
661,48.84469,2.37332
7955,48.84456,2.37357
8689,48.84451,2.37366
9251,48.84466,2.37351
2868,48.84438,2.3734900000000003
7425,48.84454,2.3736200000000003
10546,48.84472,2.37326
2035,48.84443,2.37326
9911,48.84459,2.3730900000000004
5766,48.84463,2.37358
7798,48.84437,2.37337
1933,48.84465,2.37326
3338,48.84448,2.37345
10564,48.84472,2.37326
9603,48.84443,2.37355
5806,48.84463,2.37358
1948,48.84465,2.37326
7761,48.84437,2.37337
6977,48.84441,2.37344
3939,48.84476,2.37345
205,48.84446,2.3735
2235,48.84447,2.37332
5007,48.84462,2.37344
3369,48.84448,2.37345
7698,48.84437,2.37337
322,48.84446,2.3735
10224,48.8446,2.37321
4273,48.8445,2.37356
8405,48.84459,2.37351
5579,48.84456,2.37372
8765,48.8447,2.37344
6016,48.84437,2.37319
2764,48.84451,2.37339
8784,48.8447,2.37344
9021,48.84473,2.37318
1736,48.84466,2.37338
858,48.84469,2.37332
4130,48.84476,2.37332
7574,48.84454,2.3736200000000003
5808,48.84463,2.37358
9669,48.84443,2.37355
10953,48.8444,2.37331
8154,48.84447,2.37361
6882,48.84456,2.37315
2385,48.84447,2.37332
6189,48.84434,2.37342
5939,48.84437,2.37319
2914,48.84438,2.3734900000000003
3551,48.84473,2.37351
2318,48.84447,2.37332
416,48.84462,2.37374
96,48.84473,2.37338
7680,48.84437,2.37337
5907,48.84437,2.37319
8619,48.84451,2.37366
741,48.84469,2.37332
9634,48.84443,2.37355
4957,48.84462,2.37344
4050,48.84476,2.37332
10680,48.84453,2.37321
7092,48.84441,2.37344
10659,48.84453,2.37321
9838,48.84459,2.3730900000000004
262,48.84446,2.3735
6737,48.8444,2.37314
4907,48.84462,2.37344
9436,48.8447,2.37357
10887,48.8444,2.37331
8821,48.8447,2.37344
8620,48.84451,2.37366
1544,48.84468,2.37321
4501,48.84458,2.37326
24,48.84473,2.37338
689,48.84469,2.37332
3434,48.84473,2.37351
5667,48.84456,2.37372
3266,48.84448,2.37345
9487,48.8447,2.37357
2493,48.84451,2.37326
2269,48.84447,2.37332
260,48.84446,2.3735
6725,48.8444,2.37314
3982,48.84476,2.37345
6863,48.84456,2.37315
9452,48.8447,2.37357
2388,48.84447,2.37332
2329,48.84447,2.37332
9799,48.84459,2.3730900000000004
1338,48.84463,2.37315
10184,48.84467,2.37363
8376,48.84459,2.37351
8394,48.84459,2.37351
4753,48.8446,2.37363
7450,48.84454,2.3736200000000003
8861,48.8447,2.37344
2100,48.84443,2.37326
9005,48.84473,2.37318
7917,48.84456,2.37357
1487,48.84468,2.37321
7082,48.84441,2.37344
10505,48.84472,2.37326
10618,48.84453,2.37321
9672,48.84443,2.37355
758,48.84469,2.37332
3357,48.84448,2.37345
1171,48.84463,2.37315
1859,48.84465,2.37326
6220,48.84434,2.37342
8313,48.84459,2.37351
1583,48.84466,2.37338
601,48.84462,2.37374
1601,48.84466,2.37338
5407,48.84452,2.37351
9395,48.8447,2.37357
8869,48.8447,2.37344
10165,48.84467,2.37363
7938,48.84456,2.37357
10538,48.84472,2.37326
927,48.84454,2.37333
9283,48.84466,2.37351
10409,48.84472,2.37326
3569,48.84473,2.37351
1692,48.84466,2.37338
10992,48.8444,2.37331
5173,48.84446,2.3732
1772,48.84465,2.37326
9257,48.84466,2.37351
8681,48.84451,2.37366
5700,48.84463,2.37358
9276,48.84466,2.37351
8985,48.84473,2.37318
9692,48.84443,2.37355
6041,48.84437,2.37319
535,48.84462,2.37374
6958,48.84441,2.37344
10187,48.84467,2.37363
3088,48.844440000000006,2.37338
9141,48.84473,2.37318
10271,48.8446,2.37321
429,48.84462,2.37374
7118,48.84441,2.37344
2753,48.84451,2.37339
8466,48.84451,2.37366
4201,48.84476,2.37332
7325,48.84458,2.37368
2621,48.84451,2.37339
4261,48.8445,2.37356
1694,48.84466,2.37338
6877,48.84456,2.37315
10781,48.84453,2.37321
